Zip,State
7041,NJ
60660,IL
76067,TX
56734,MN
26327,WV
58421,ND
93010,CA
76201,TX
88905,NV
25312,WV
63333,MO
28412,NC
33716,FL
26234,WV
57232,SD
98940,WA
39576,MS
95209,CA
48145,MI
21140,MD
37841,TN
4096,ME
80426,CO
26202,WV
4675,ME
12066,NY
70043,LA
29516,SC
32323,FL
38257,TN
55609,MN
76469,TX
23123,VA
27586,NC
28518,NC
44428,OH
68783,NE
21717,MD
92161,CA
38301,TN
23464,VA
79922,TX
17801,PA
18610,PA
23480,VA
63178,MO
38928,MS
18371,PA
86046,AZ
74066,OK
14845,NY
47359,IN
71409,LA
34606,FL
7738,NJ
30701,GA
51022,IA
13755,NY
56350,MN
14072,NY
27284,NC
11356,NY
47804,IN
82639,WY
77340,TX
71935,AR
27248,NC
49091,MI
97251,OR
14043,NY
24009,VA
47585,IN
45402,OH
16681,PA
27282,NC
86440,AZ
49337,MI
31084,GA
93601,CA
70815,LA
40111,KY
20742,MD
53059,WI
93926,CA
68785,NE
56165,MN
48623,MI
55068,MN
57301,SD
6468,CT
60184,IL
37332,TN
15331,PA
12007,NY
29708,SC
77842,TX
11770,NY
91786,CA
78053,TX
29623,SC
11741,NY
14830,NY
66075,KS
43519,OH
1951,MA
21297,MD
12018,NY
77386,TX
67570,KS
7711,NJ
40505,KY
17876,PA
76531,TX
61548,IL
28314,NC
41215,KY
69130,NE
24590,VA
58454,ND
1035,MA
62887,IL
35115,AL
83535,ID
97355,OR
80136,CO
85010,AZ
96744,HI
35745,AL
96069,CA
6354,CT
94553,CA
59002,MT
62249,IL
19473,PA
53541,WI
87064,NM
80005,CO
20743,MD
26817,WV
64670,MO
70506,LA
43528,OH
61925,IL
95664,CA
85376,AZ
88003,NM
64783,MO
61073,IL
96033,CA
75163,TX
67544,KS
51646,IA
62242,IL
14592,NY
20853,MD
40622,KY
25441,WV
19134,PA
38380,TN
12583,NY
62947,IL
91522,CA
43155,OH
72346,AR
48662,MI
49420,MI
75486,TX
29582,SC
11001,NY
99020,WA
16367,PA
5033,VT
59641,MT
63302,MO
81151,CO
45846,OH
68975,NE
32459,FL
79110,TX
96145,CA
8001,NJ
17813,PA
54838,WI
74009,OK
44121,OH
97844,OR
58577,ND
98552,WA
28615,NC
21108,MD
37876,TN
61419,IL
32408,FL
84761,UT
64836,MO
48951,MI
70653,LA
85237,AZ
2858,RI
75185,TX
23146,VA
84644,UT
63105,MO
91324,CA
57330,SD
42206,KY
20593,DC
93110,CA
20737,MD
19044,PA
95931,CA
43310,OH
97007,OR
80742,CO
79175,TX
60037,IL
58201,ND
32083,FL
79697,TX
59808,MT
29636,SC
57313,SD
29939,SC
51237,IA
42371,KY
11795,NY
64847,MO
68920,NE
45687,OH
8620,NJ
78605,TX
12243,NY
21030,MD
84728,UT
29031,SC
32837,FL
13492,NY
70730,LA
13648,NY
63870,MO
38046,TN
52257,IA
71130,LA
54022,WI
3809,NH
85726,AZ
19148,PA
65790,MO
99326,WA
92408,CA
13081,NY
20539,DC
59913,MT
66110,KS
31524,GA
30165,GA
29724,SC
80652,CO
78732,TX
38008,TN
98255,WA
81612,CO
33247,FL
23510,VA
50122,IA
58413,ND
45661,OH
79927,TX
60521,IL
27892,NC
11968,NY
84054,UT
95337,CA
78361,TX
11054,NY
15241,PA
83733,ID
84052,UT
58214,ND
34134,FL
63454,MO
28674,NC
35151,AL
95825,CA
20122,VA
49739,MI
15960,PA
75560,TX
40391,KY
75457,TX
38261,TN
59853,MT
51631,IA
55366,MN
51106,IA
45504,OH
25710,WV
66621,KS
73117,OK
81124,CO
23220,VA
59316,MT
30645,GA
60599,IL
33637,FL
73448,OK
73163,OK
40533,KY
52530,IA
97360,OR
52166,IA
45309,OH
59845,MT
32861,FL
54876,WI
79966,TX
32506,FL
70059,LA
40868,KY
6877,CT
4061,ME
13217,NY
80498,CO
32443,FL
1904,MA
95924,CA
50315,IA
98396,WA
77903,TX
79940,TX
5141,VT
84145,UT
25103,WV
20160,VA
50244,IA
73005,OK
70372,LA
42653,KY
60450,IL
20175,VA
33256,FL
69366,NE
71768,AR
87531,NM
74852,OK
49001,MI
49779,MI
76656,TX
4243,ME
72422,AR
24023,VA
58274,ND
32066,FL
92071,CA
48022,MI
23282,VA
44801,OH
49777,MI
35201,AL
92678,CA
70782,LA
14452,NY
30677,GA
43035,OH
74041,OK
14851,NY
54240,WI
2574,MA
10594,NY
20912,MD
2715,MA
3771,NH
65022,MO
16864,PA
59471,MT
60555,IL
52660,IA
19407,PA
43515,OH
80819,CO
79761,TX
22181,VA
17062,PA
12301,NY
76635,TX
55105,MN
20098,DC
37116,TN
98208,WA
50421,IA
25674,WV
27522,NC
68528,NE
54652,WI
53527,WI
62439,IL
60951,IL
46035,IN
12952,NY
78043,TX
3870,NH
64097,MO
27935,NC
99176,WA
7945,NJ
65230,MO
80285,CO
99517,AK
56267,MN
80154,CO
49249,MI
32008,FL
25985,WV
77707,TX
89831,NV
28225,NC
46957,IN
94159,CA
13142,NY
27569,NC
81241,CO
21139,MD
23065,VA
4570,ME
75258,TX
73029,OK
84199,UT
87002,NM
55594,MN
34232,FL
35458,AL
63124,MO
51025,IA
16420,PA
21802,MD
27542,NC
65321,MO
30090,GA
5620,VT
78709,TX
12865,NY
61830,IL
15832,PA
60507,IL
79556,TX
19194,PA
8826,NJ
14588,NY
13144,NY
21861,MD
67110,KS
2886,RI
54436,WI
44093,OH
59535,MT
94928,CA
29046,SC
17943,PA
70353,LA
20825,MD
72203,AR
49339,MI
66846,KS
93726,CA
95296,CA
78650,TX
32128,FL
44242,OH
26372,WV
36773,AL
13033,NY
6878,CT
97914,OR
43535,OH
40456,KY
18813,PA
18821,PA
46714,IN
97037,OR
33571,FL
10116,NY
54828,WI
54446,WI
78145,TX
6281,CT
94512,CA
98144,WA
20451,DC
54160,WI
93705,CA
12444,NY
41832,KY
12819,NY
15823,PA
75054,TX
26546,WV
29492,SC
43635,OH
49908,MI
17560,PA
45383,OH
75239,TX
24272,VA
53153,WI
60671,IL
97224,OR
20250,DC
95531,CA
50036,IA
18933,PA
25060,WV
30434,GA
75470,TX
11003,NY
45871,OH
21829,MD
59520,MT
29135,SC
18503,PA
77971,TX
66426,KS
6126,CT
96754,HI
92709,CA
36061,AL
97229,OR
30643,GA
62298,IL
47837,IN
88436,NM
60175,IL
72324,AR
99129,WA
32753,FL
57079,SD
62819,IL
47601,IN
15474,PA
39170,MS
21542,MD
44430,OH
7027,NJ
28608,NC
30075,GA
28553,NC
72666,AR
65470,MO
95046,CA
10578,NY
78582,TX
92583,CA
62548,IL
66713,KS
52077,IA
76573,TX
95693,CA
13635,NY
67736,KS
4217,ME
28753,NC
20689,MD
52335,IA
6804,CT
11564,NY
94129,CA
16112,PA
4756,ME
66077,KS
48878,MI
79008,TX
79261,TX
98171,WA
33170,FL
72111,AR
12508,NY
72943,AR
80308,CO
24375,VA
3865,NH
83848,ID
2334,MA
7627,NJ
3047,NH
48074,MI
46785,IN
33306,FL
79711,TX
26845,WV
55070,MN
23431,VA
99734,AK
57523,SD
16730,PA
55723,MN
74554,OK
62953,IL
66780,KS
48733,MI
97131,OR
68853,NE
40806,KY
73624,OK
70715,LA
67554,KS
36451,AL
24381,VA
15214,PA
26691,WV
38001,TN
42122,KY
22092,VA
93067,CA
11714,NY
12131,NY
53023,WI
35699,AL
15417,PA
42163,KY
30173,GA
30461,GA
78619,TX
66160,KS
20837,MD
62655,IL
46725,IN
77655,TX
93707,CA
67051,KS
47030,IN
92522,CA
36093,AL
36471,AL
25244,WV
60935,IL
28436,NC
71342,LA
17014,PA
92075,CA
98340,WA
71427,LA
22488,VA
76253,TX
94408,CA
92679,CA
77360,TX
49683,MI
26451,WV
53947,WI
66226,KS
19113,PA
24826,WV
95550,CA
36569,AL
24993,WV
6880,CT
16224,PA
25108,WV
37222,TN
7649,NJ
25311,WV
75706,TX
19730,DE
6083,CT
21643,MD
80262,CO
18403,PA
25018,WV
84105,UT
34220,FL
33167,FL
49650,MI
13333,NY
70823,LA
74003,OK
94530,CA
79003,TX
38773,MS
22201,VA
54951,WI
96706,HI
21080,MD
51060,IA
45066,OH
57765,SD
64192,MO
35216,AL
28026,NC
99166,WA
44234,OH
38332,TN
39116,MS
45338,OH
67451,KS
62463,IL
32610,FL
43002,OH
83536,ID
3812,NH
12137,NY
15630,PA
73027,OK
33427,FL
77299,TX
12017,NY
66087,KS
91329,CA
25206,WV
42459,KY
40350,KY
75180,TX
49092,MI
59727,MT
15773,PA
39572,MS
20515,DC
47597,IN
51242,IA
21740,MD
66532,KS
84059,UT
40157,KY
51454,IA
8011,NJ
46077,IN
65501,MO
72703,AR
91380,CA
95867,CA
58271,ND
53144,WI
30134,GA
65543,MO
55559,MN
44315,OH
16415,PA
40213,KY
78549,TX
19548,PA
39060,MS
23831,VA
76880,TX
22511,VA
12427,NY
6374,CT
52066,IA
35984,AL
12855,NY
50471,IA
51035,IA
86520,AZ
48627,MI
43601,OH
11789,NY
99901,AK
6854,CT
25328,WV
23350,VA
95348,CA
41560,KY
67277,KS
39451,MS
72624,AR
32096,FL
50140,IA
49718,MI
68316,NE
65326,MO
21914,MD
70655,LA
26656,WV
67837,KS
52204,IA
28333,NC
20041,DC
75118,TX
20704,MD
48860,MI
40387,KY
3911,ME
15729,PA
83636,ID
49548,MI
3222,NH
6902,CT
60015,IL
59114,MT
19516,PA
64868,MO
3588,NH
93266,CA
87192,NM
10272,NY
51535,IA
21047,MD
54946,WI
94547,CA
59273,MT
34272,FL
50325,IA
66097,KS
78024,TX
54621,WI
30375,GA
94303,CA
69363,NE
30356,GA
39631,MS
88573,TX
56388,MN
94150,CA
52079,IA
41636,KY
61931,IL
43128,OH
29944,SC
2909,RI
65622,MO
12722,NY
68651,NE
62418,IL
7032,NJ
37742,TN
25082,WV
21557,MD
6161,CT
58276,ND
76234,TX
85335,AZ
71272,LA
98944,WA
76006,TX
36064,AL
42457,KY
68464,NE
26424,WV
54757,WI
47861,IN
38825,MS
8341,NJ
28765,NC
20612,MD
49762,MI
10018,NY
98668,WA
3441,NH
66970,KS
2358,MA
28763,NC
21114,MD
73093,OK
78722,TX
31558,GA
96783,HI
3864,NH
10016,NY
98846,WA
43212,OH
50431,IA
25040,WV
23508,VA
73344,TX
63774,MO
91003,CA
24095,VA
10151,NY
56659,MN
35954,AL
79760,TX
21105,MD
15486,PA
68935,NE
74574,OK
89705,NV
5089,VT
35903,AL
76797,TX
30741,GA
83871,ID
92507,CA
34947,FL
76639,TX
33394,FL
23003,VA
25315,WV
34946,FL
5456,VT
77480,TX
74866,OK
55111,MN
45067,OH
31208,GA
22026,VA
48437,MI
34667,FL
96111,CA
42275,KY
12602,NY
59825,MT
39669,MS
70444,LA
44194,OH
97908,OR
56057,MN
58429,ND
33761,FL
19135,PA
34613,FL
74156,OK
13840,NY
61025,IL
31294,GA
28103,NC
76127,TX
54521,WI
42079,KY
25637,WV
31816,GA
32102,FL
48930,MI
64664,MO
33009,FL
28682,NC
28344,NC
25054,WV
42326,KY
97494,OR
78477,TX
52240,IA
61738,IL
97369,OR
90072,CA
85044,AZ
28906,NC
39113,MS
47165,IN
72853,AR
47235,IN
60168,IL
89127,NV
54543,WI
84080,UT
95215,CA
2838,RI
27103,NC
61126,IL
22907,VA
50567,IA
87576,NM
62684,IL
27204,NC
61243,IL
22542,VA
61541,IL
65459,MO
18950,PA
12864,NY
65085,MO
7732,NJ
99950,AK
5759,VT
28478,NC
71129,LA
19172,PA
60656,IL
66419,KS
8557,NJ
98065,WA
32053,FL
1243,MA
75833,TX
57382,SD
35149,AL
81073,CO
43607,OH
95603,CA
39503,MS
90403,CA
28571,NC
71486,LA
35758,AL
70721,LA
57055,SD
11415,NY
26147,WV
29659,SC
80235,CO
77985,TX
49080,MI
43962,OH
11853,NY
97130,OR
74067,OK
67002,KS
60097,IL
27040,NC
22649,VA
35094,AL
95045,CA
68319,NE
85013,AZ
38251,TN
43988,OH
12106,NY
73719,OK
29651,SC
46903,IN
91734,CA
4685,ME
31298,GA
48766,MI
48030,MI
40460,KY
59116,MT
15725,PA
24460,VA
63636,MO
12161,NY
58476,ND
47346,IN
85707,AZ
80944,CO
20524,DC
27410,NC
97373,OR
20500,DC
22207,VA
34492,FL
76448,TX
20039,DC
95473,CA
94089,CA
7304,NJ
27289,NC
92138,CA
39630,MS
92539,CA
21863,MD
91706,CA
43952,OH
97838,OR
96134,CA
52588,IA
40590,KY
72501,AR
16025,PA
18507,PA
16744,PA
28089,NC
76886,TX
4951,ME
55550,MN
24576,VA
57342,SD
70792,LA
8879,NJ
75315,TX
94515,CA
44005,OH
54854,WI
66404,KS
7863,NJ
23276,VA
37049,TN
84620,UT
98492,WA
19707,DE
10123,NY
56173,MN
26040,WV
94024,CA
30310,GA
1929,MA
32561,FL
15488,PA
12206,NY
61346,IL
60188,IL
6411,CT
71430,LA
74158,OK
48554,MI
49252,MI
32013,FL
43755,OH
85291,AZ
16428,PA
82731,WY
28638,NC
24082,VA
17058,PA
80206,CO
33924,FL
37854,TN
1969,MA
90083,CA
21645,MD
23696,VA
58212,ND
65461,MO
6076,CT
95682,CA
49006,MI
48266,MI
74959,OK
94537,CA
72450,AR
50661,IA
81008,CO
7504,NJ
70749,LA
12810,NY
10473,NY
8721,NJ
86024,AZ
14857,NY
35750,AL
58038,ND
27553,NC
11106,NY
41833,KY
33863,FL
85534,AZ
62615,IL
92623,CA
50157,IA
82834,WY
66958,KS
77869,TX
98530,WA
30364,GA
50002,IA
2119,MA
52142,IA
64166,MO
42649,KY
56361,MN
72020,AR
32948,FL
40153,KY
11510,NY
99584,AK
23130,VA
72917,AR
14517,NY
49620,MI
84153,UT
16932,PA
46063,IN
47436,IN
48137,MI
38760,MS
96103,CA
29211,SC
12543,NY
8349,NJ
75205,TX
92420,CA
73123,OK
38011,TN
53545,WI
94561,CA
86502,AZ
78520,TX
80162,CO
45601,OH
58483,ND
39169,MS
64441,MO
4006,ME
21686,MD
79344,TX
61350,IL
77584,TX
22545,VA
45262,OH
90030,CA
95618,CA
7961,NJ
3456,NH
20640,MD
6057,CT
39456,MS
44651,OH
42276,KY
36608,AL
43824,OH
62889,IL
60416,IL
38669,MS
96022,CA
2461,MA
17750,PA
94088,CA
70010,LA
3258,NH
99740,AK
76054,TX
73736,OK
42413,KY
48095,MI
63736,MO
4573,ME
58254,ND
83872,ID
74562,OK
77062,TX
57745,SD
5647,VT
99566,AK
57234,SD
92424,CA
8865,NJ
12233,NY
8902,NJ
70526,LA
37890,TN
48628,MI
96021,CA
62352,IL
86444,AZ
61920,IL
15311,PA
12919,NY
5848,VT
40037,KY
10511,NY
40155,KY
97392,OR
37641,TN
19023,PA
70615,LA
41501,KY
45218,OH
48316,MI
56125,MN
47403,IN
6011,CT
25855,WV
6751,CT
47716,IN
66937,KS
96739,HI
47950,IN
76934,TX
67334,KS
89834,NV
4973,ME
75117,TX
57481,SD
45159,OH
22161,VA
80733,CO
45469,OH
42464,KY
57788,SD
17104,PA
83341,ID
44609,OH
18981,PA
25112,WV
52338,IA
58835,ND
26731,WV
86054,AZ
85702,AZ
6457,CT
27265,NC
72179,AR
1805,MA
23024,VA
94975,CA
48118,MI
79850,TX
62545,IL
77512,TX
94151,CA
98907,WA
52720,IA
34607,FL
41606,KY
21274,MD
92503,CA
33908,FL
58361,ND
80912,CO
15223,PA
7106,NJ
8641,NJ
75245,TX
79988,TX
48703,MI
23150,VA
21869,MD
92142,CA
29704,SC
76650,TX
48615,MI
29581,SC
66843,KS
36877,AL
31798,GA
11952,NY
38381,TN
20771,MD
42102,KY
88527,TX
41778,KY
27417,NC
91803,CA
39159,MS
68969,NE
96009,CA
32965,FL
73433,OK
67132,KS
6103,CT
75437,TX
7631,NJ
17107,PA
23937,VA
13697,NY
49429,MI
38959,MS
86511,AZ
54928,WI
74630,OK
71937,AR
91701,CA
65108,MO
76487,TX
75169,TX
48815,MI
31216,GA
46980,IN
25649,WV
52349,IA
98228,WA
66842,KS
64724,MO
32125,FL
10706,NY
4910,ME
93304,CA
4091,ME
45889,OH
28555,NC
17932,PA
48309,MI
41905,KY
10591,NY
36832,AL
59245,MT
43029,OH
34487,FL
18626,PA
68632,NE
20102,VA
28583,NC
14010,NY
92809,CA
12477,NY
41095,KY
36470,AL
18706,PA
73655,OK
41534,KY
89802,NV
97448,OR
11762,NY
71471,LA
2649,MA
47230,IN
17555,PA
24054,VA
78591,TX
36141,AL
12987,NY
3584,NH
71722,AR
55472,MN
19718,DE
17923,PA
98247,WA
70577,LA
20238,DC
44321,OH
37709,TN
62859,IL
31907,GA
46322,IN
71329,LA
66555,KS
3231,NH
43148,OH
40586,KY
68879,NE
89421,NV
4116,ME
70189,LA
44193,OH
1949,MA
64184,MO
3272,NH
15684,PA
72205,AR
75238,TX
43112,OH
64676,MO
88515,TX
49736,MI
42408,KY
4730,ME
43976,OH
49284,MI
14265,NY
58043,ND
5158,VT
70549,LA
90248,CA
68038,NE
55077,MN
34203,FL
87562,NM
61730,IL
55055,MN
24847,WV
25827,WV
99634,AK
72135,AR
92548,CA
51102,IA
61374,IL
15478,PA
77417,TX
40108,KY
8559,NJ
84051,UT
61471,IL
48116,MI
67635,KS
44412,OH
71496,LA
38124,TN
70827,LA
28768,NC
96769,HI
14735,NY
98227,WA
88135,NM
6018,CT
24554,VA
35061,AL
21152,MD
4226,ME
73530,OK
72714,AR
54489,WI
3782,NH
83827,ID
17853,PA
61546,IL
7760,NJ
23237,VA
4861,ME
14173,NY
16127,PA
21236,MD
59538,MT
13112,NY
30164,GA
55387,MN
75045,TX
97472,OR
31639,GA
6331,CT
54623,WI
68142,NE
12138,NY
80934,CO
35079,AL
93380,CA
6875,CT
95237,CA
23668,VA
10079,NY
53223,WI
41034,KY
1852,MA
62343,IL
22473,VA
18003,PA
61237,IL
85331,AZ
31772,GA
28422,NC
23301,VA
94548,CA
92184,CA
83629,ID
7501,NJ
81062,CO
29122,SC
96827,HI
14748,NY
28160,NC
93955,CA
5059,VT
39094,MS
65610,MO
57379,SD
38238,TN
15538,PA
92688,CA
74034,OK
45319,OH
72211,AR
13026,NY
18472,PA
92051,CA
62708,IL
23666,VA
72764,AR
45944,OH
32560,FL
83232,ID
76351,TX
61340,IL
23063,VA
74345,OK
80933,CO
20602,MD
43521,OH
59450,MT
24866,WV
72132,AR
83203,ID
86339,AZ
30522,GA
29479,SC
98596,WA
78873,TX
38452,TN
59418,MT
80723,CO
73557,OK
92595,CA
43906,OH
97227,OR
30218,GA
32177,FL
4075,ME
11803,NY
98351,WA
48347,MI
4049,ME
79062,TX
48837,MI
84031,UT
26330,WV
50208,IA
38377,TN
99919,AK
37762,TN
21685,MD
17012,PA
61277,IL
38358,TN
62777,IL
3838,NH
24729,WV
39332,MS
15642,PA
65322,MO
16057,PA
75124,TX
73103,OK
15689,PA
66628,KS
10580,NY
21793,MD
98560,WA
27355,NC
19462,PA
43018,OH
29016,SC
15365,PA
21087,MD
48805,MI
92553,CA
75360,TX
94080,CA
62086,IL
85730,AZ
4989,ME
37127,TN
51520,IA
99620,AK
73950,OK
58725,ND
88539,TX
18417,PA
77364,TX
39140,MS
84770,UT
6922,CT
28453,NC
39481,MS
73802,OK
21275,MD
10566,NY
20340,DC
71002,LA
69335,NE
95152,CA
25268,WV
26448,WV
66773,KS
25645,WV
44735,OH
2030,MA
66617,KS
69040,NE
63166,MO
12185,NY
63935,MO
19454,PA
60615,IL
51058,IA
50535,IA
74340,OK
42033,KY
44423,OH
65074,MO
55487,MN
43828,OH
21804,MD
53060,WI
2124,MA
37060,TN
55425,MN
40955,KY
76537,TX
80449,CO
35179,AL
45620,OH
46767,IN
50469,IA
49707,MI
70552,LA
2035,MA
38461,TN
39323,MS
57186,SD
99136,WA
32084,FL
87153,NM
51433,IA
3837,NH
28230,NC
20748,MD
38915,MS
14538,NY
56282,MN
95347,CA
43984,OH
87032,NM
38550,TN
68016,NE
38455,TN
27897,NC
28308,NC
19973,DE
62067,IL
85548,AZ
75210,TX
47612,IN
2771,MA
38945,MS
12789,NY
68063,NE
77710,TX
25306,WV
17774,PA
95053,CA
50074,IA
95250,CA
10081,NY
43748,OH
62821,IL
44064,OH
33845,FL
82714,WY
89001,NV
63822,MO
20607,MD
67545,KS
31193,GA
21528,MD
27878,NC
10950,NY
95247,CA
64447,MO
75354,TX
44316,OH
31822,GA
89439,NV
39359,MS
65103,MO
62236,IL
32683,FL
65486,MO
30332,GA
26574,WV
77084,TX
68413,NE
29827,SC
81424,CO
41812,KY
6278,CT
15783,PA
87552,NM
61070,IL
78243,TX
92630,CA
42404,KY
78572,TX
28709,NC
17229,PA
13044,NY
15201,PA
78268,TX
55557,MN
32725,FL
44276,OH
94536,CA
14003,NY
93105,CA
23030,VA
68768,NE
55047,MN
50597,IA
62630,IL
95955,CA
95973,CA
61874,IL
73944,OK
98920,WA
13504,NY
27235,NC
23083,VA
17306,PA
69201,NE
20560,DC
61344,IL
71303,LA
78840,TX
13110,NY
86433,AZ
71403,LA
1952,MA
70062,LA
72751,AR
18354,PA
79766,TX
25541,WV
61436,IL
79009,TX
72838,AR
40409,KY
37207,TN
77411,TX
44122,OH
84104,UT
93403,CA
62014,IL
32793,FL
95245,CA
38704,MS
44203,OH
78691,TX
44881,OH
60557,IL
10308,NY
63048,MO
60110,IL
31701,GA
32357,FL
27310,NC
4017,ME
45212,OH
75425,TX
20109,VA
94966,CA
82840,WY
48397,MI
80620,CO
73074,OK
84125,UT
84536,UT
47145,IN
29346,SC
42453,KY
37216,TN
25557,WV
92020,CA
69123,NE
77231,TX
45153,OH
46225,IN
77993,TX
51357,IA
15367,PA
80040,CO
77410,TX
16002,PA
4970,ME
84062,UT
74833,OK
45643,OH
49971,MI
78580,TX
70050,LA
98548,WA
8619,NJ
91503,CA
5492,VT
74043,OK
76366,TX
86431,AZ
38631,MS
59743,MT
99668,AK
99744,AK
57560,SD
17353,PA
94401,CA
80937,CO
17069,PA
84143,UT
38935,MS
38924,MS
47060,IN
65018,MO
30105,GA
30471,GA
59762,MT
46635,IN
2459,MA
72117,AR
30457,GA
85372,AZ
97312,OR
22565,VA
6494,CT
36756,AL
12160,NY
30358,GA
43140,OH
38870,MS
92064,CA
82310,WY
63021,MO
18958,PA
21840,MD
71837,AR
34491,FL
13795,NY
60119,IL
62479,IL
20530,DC
41170,KY
16558,PA
95833,CA
92079,CA
64150,MO
15218,PA
7061,NJ
68961,NE
44767,OH
35203,AL
32594,FL
55703,MN
37849,TN
3221,NH
55057,MN
55072,MN
52042,IA
51534,IA
74829,OK
93771,CA
37731,TN
70743,LA
26636,WV
68655,NE
44818,OH
20914,MD
96791,HI
37669,TN
86028,AZ
92864,CA
29646,SC
48686,MI
41546,KY
62868,IL
71654,AR
32151,FL
21205,MD
34985,FL
33679,FL
74342,OK
56658,MN
52807,IA
33114,FL
49062,MI
83321,ID
12209,NY
2019,MA
12037,NY
98505,WA
57005,SD
13113,NY
85062,AZ
32080,FL
2912,RI
93242,CA
87558,NM
62913,IL
59339,MT
36444,AL
35471,AL
61640,IL
37315,TN
4615,ME
16602,PA
89135,NV
53404,WI
35048,AL
24553,VA
87517,NM
62060,IL
56521,MN
65254,MO
31641,GA
4846,ME
21733,MD
16443,PA
95564,CA
37692,TN
50316,IA
29910,SC
20520,DC
84021,UT
20156,VA
3041,NH
92880,CA
18449,PA
46745,IN
68056,NE
65536,MO
15923,PA
55591,MN
53008,WI
74084,OK
99637,AK
74859,OK
38152,TN
7849,NJ
62910,IL
22989,VA
49125,MI
46241,IN
58062,ND
51341,IA
24273,VA
25816,WV
2304,MA
79502,TX
4863,ME
6418,CT
79838,TX
25572,WV
23434,VA
28609,NC
40012,KY
59917,MT
84729,UT
98416,WA
40754,KY
76058,TX
63855,MO
44871,OH
38308,TN
57048,SD
78705,TX
32423,FL
3077,NH
26639,WV
85250,AZ
62358,IL
41655,KY
61411,IL
32780,FL
45012,OH
36323,AL
44278,OH
16872,PA
10914,NY
10463,NY
91773,CA
20180,VA
73550,OK
38542,TN
68787,NE
62628,IL
89712,NV
29931,SC
16052,PA
61416,IL
27885,NC
10082,NY
92155,CA
28350,NC
36621,AL
32801,FL
55795,MN
93402,CA
80478,CO
73756,OK
44846,OH
78004,TX
26135,WV
26294,WV
99204,WA
94949,CA
14424,NY
48910,MI
57460,SD
56347,MN
63559,MO
8510,NJ
70801,LA
43201,OH
13605,NY
5747,VT
99824,AK
77220,TX
17820,PA
59242,MT
10546,NY
24585,VA
21082,MD
11378,NY
57625,SD
2116,MA
93064,CA
2779,MA
28752,NC
30499,GA
8877,NJ
45244,OH
71764,AR
24635,VA
6855,CT
84779,UT
30376,GA
35584,AL
41503,KY
35751,AL
64024,MO
7097,NJ
81416,CO
77477,TX
98367,WA
43972,OH
54538,WI
61913,IL
64121,MO
50139,IA
36048,AL
75086,TX
65344,MO
83811,ID
58424,ND
4353,ME
61077,IL
11790,NY
68030,NE
37069,TN
54201,WI
36555,AL
89145,NV
16647,PA
27872,NC
25651,WV
19118,PA
95676,CA
16322,PA
48956,MI
38771,MS
62203,IL
39759,MS
68647,NE
95986,CA
14901,NY
33315,FL
38671,MS
30517,GA
41097,KY
80945,CO
78352,TX
37773,TN
36317,AL
38028,TN
53812,WI
14841,NY
67278,KS
29714,SC
13039,NY
55730,MN
25109,WV
90802,CA
23805,VA
81626,CO
36271,AL
34734,FL
75028,TX
3290,NH
60619,IL
52151,IA
89045,NV
52354,IA
6471,CT
79096,TX
49717,MI
78002,TX
20117,VA
44482,OH
79508,TX
49035,MI
38963,MS
95011,CA
97736,OR
17047,PA
12790,NY
5762,VT
41189,KY
76433,TX
5464,VT
5750,VT
67068,KS
63461,MO
93458,CA
35226,AL
78543,TX
68970,NE
76007,TX
28221,NC
13675,NY
29438,SC
56435,MN
63019,MO
85933,AZ
38122,TN
97496,OR
61452,IL
55702,MN
39501,MS
77053,TX
79239,TX
94131,CA
70057,LA
95242,CA
67012,KS
55756,MN
97101,OR
70772,LA
16368,PA
84040,UT
31784,GA
16876,PA
95609,CA
40115,KY
56501,MN
58317,ND
98223,WA
69031,NE
35244,AL
15555,PA
74004,OK
98112,WA
45132,OH
72043,AR
50541,IA
87828,NM
89041,NV
56672,MN
19455,PA
32404,FL
44444,OH
51501,IA
43144,OH
56425,MN
15140,PA
77452,TX
81127,CO
95656,CA
26559,WV
35579,AL
73130,OK
56516,MN
61087,IL
7656,NJ
76384,TX
93421,CA
65778,MO
27629,NC
49040,MI
55745,MN
57735,SD
97759,OR
80639,CO
68004,NE
72940,AR
6084,CT
40329,KY
68740,NE
23084,VA
25186,WV
71726,AR
91311,CA
48895,MI
81122,CO
92191,CA
54539,WI
62283,IL
74761,OK
84623,UT
48265,MI
37091,TN
56320,MN
44889,OH
32227,FL
96838,HI
12436,NY
38486,TN
30056,GA
17837,PA
10124,NY
89509,NV
16475,PA
50454,IA
51451,IA
37224,TN
94164,CA
56434,MN
60022,IL
92392,CA
53137,WI
1107,MA
4572,ME
97368,OR
7045,NJ
97075,OR
48467,MI
77446,TX
14767,NY
64474,MO
72122,AR
53968,WI
97624,OR
31768,GA
54420,WI
49755,MI
67340,KS
95993,CA
15455,PA
65786,MO
82009,WY
10459,NY
57426,SD
15936,PA
96757,HI
7080,NJ
87827,NM
95118,CA
78847,TX
37699,TN
59027,MT
25721,WV
28001,NC
45663,OH
60707,IL
96747,HI
75426,TX
70647,LA
90723,CA
43064,OH
4011,ME
52133,IA
97752,OR
46110,IN
99555,AK
51018,IA
45896,OH
75159,TX
44028,OH
68348,NE
72845,AR
21920,MD
13661,NY
46379,IN
40591,KY
84107,UT
71156,LA
72840,AR
28115,NC
50309,IA
80454,CO
77288,TX
95543,CA
